user,text,hashtags,created_at
SmritiMehrotra4,"@British_Airways Thanks for your reply Siobhan, What is the process to change my tickets in case Indian nationals aren't allowed to transit through LHR airport?",[],2021-10-30 15:54:36+00:00
Shopaholichelp1,@British_Airways I have tried again and no reply,[],2021-10-30 15:52:58+00:00
Felix59935486,"@British_Airways I hope they regulate the shit out of you. For the climate, of course.",[],2021-10-30 15:51:53+00:00
EReganPiercing,"@British_Airways paid £2184 for 2 flights, told if I claim a voucher it will be for £1952. Why?",[],2021-10-30 15:50:52+00:00
KatatoniaMumps,"@British_Airways just experienced very poor service trying to rearrange flights: kept on hold for 180 mins at premium call rate, then the line was lost.  Customer Service Staff not offering any help. Please can you assist in this?",[],2021-10-30 15:50:18+00:00
Maria_Wildlife,"@British_Airways I am trying to redeem a voucher for a flight cancelled because of covid, however, your site won't accept it. Who do I contact please?",[],2021-10-30 15:49:28+00:00
DocMisra,@British_Airways At Delhi Airport you are not offering lounge access - although Premium Lounge is open! Not good at all!,[],2021-10-30 15:47:28+00:00
santosh2474,@British_Airways pls check my dm,[],2021-10-30 15:45:46+00:00
RanBChand1,@British_Airways How to come to British from Nepal?,[],2021-10-30 15:44:05+00:00
KatrinaStamp,@British_Airways Sent you a DM as YOU asked me to @British_Airways  Still waiting on a reply!  Complaint still unresolved since August 2021,[],2021-10-30 15:43:16+00:00
RanBChand1,@British_Airways How to come to London from Nepal,[],2021-10-30 15:42:42+00:00
mobieng,"@British_Airways Hi we have flight tomorrow morning for delhi. I have uploaded all the required documents, still I haven’t received verification confirmation notifications from BA. Can I show required doc (vaccine status, Air Suvidha and covid test report) at check in counter.",[],2021-10-30 15:37:58+00:00
LSalt1,"@British_Airways @PLAYinCHOC Still waiting for your reply to my complaint, which I submitted almost a month ago :( I’ve already returned from my trip, but still no reply from you. Sent you another follow up. Instead of posting about unicorns &amp; lions, please, reply to your customers!! Shame on you, BA!",[],2021-10-30 15:33:18+00:00
John12Taylor,@British_Airways why have you stopped including bacon in your Full English in Club Europe? It’s not a full English without it🤷🏻‍♂️🤷🏻‍♂️,[],2021-10-30 15:31:51+00:00
Jezbeds,"@British_Airways Great news, I thought - they’re finally getting rid of those tired aircraft cabin interiors and starting to treat Premium Economy passengers like fare-paying customers - but no, it’s just a BA app upgrade….. https://t.co/juSidVGjj5",[],2021-10-30 15:31:44+00:00
GordanBasil,@British_Airways Please respond! I have repeatedly tried to contact your customer services to use my vouchers. Each time I am on hold for 180 minutes and have been charged premium rate. On finally been put through have been told that they would not help.,[],2021-10-30 15:28:48+00:00
HostyJoe,"@British_Airways Hi. We are trying to enter our API for a LHR&gt;JFK flight, and once completing them (And the system saying complete) when we come out it tells us more information is required (Same for both passengers) Any advice as worried we wont be able to complete check in?",[],2021-10-30 15:26:37+00:00
GordanBasil,"@British_Airways @British_Airways Appalling service yet again from BA! Trying to rearrange flights, being kept on hold for 180 mins at premium call rates, then being hung up on!  Customer service Staff refusing to assist.  Please respond or I shall contact your Ombudsman",[],2021-10-30 15:12:47+00:00
sim_j24,@British_Airways I have my flight tomorrow at 7:15am from Edinburgh &amp; I'm still unable to check-in online.The response I get is that my documents are still being checked. It's been more than 24 hours that I uploaded my docs.Pls assist.,[],2021-10-30 15:08:32+00:00
DaveJMason,@British_Airways must add my feedback on the Verifly app you are recommending. It really is awful. Your own flights are missing from the app so it is impossible to load any information on the trip in this situation. Therefore I can’t check in online so have to queue..,[],2021-10-30 15:06:36+00:00
danclarkson86,@British_Airways 4 separate hours spent on hold with your call centre before being cut off without speaking to any1. Need to change flight! Pls help,[],2021-10-30 14:58:45+00:00
Tony08836735,"@British_Airways Jesus Christ you are harder to contact than the dead!! Why have you got no direct emails, numbers or web info to get in touch other than making me so mad I have to rant how bad your still are on Twitter.#dontuseba #poorcustomerservice #BA #IwillwalkeforIuseyou","[{'text': 'dontuseba', 'indices': [220, 230]}, {'text': 'poorcustomerservice', 'indices': [231, 251]}, {'text': 'BA', 'indices': [252, 255]}, {'text': 'IwillwalkeforIuseyou', 'indices': [256, 277]}]",2021-10-30 14:56:49+00:00
Simsido,@British_Airways Please allow mobicred payments...Thank you,[],2021-10-30 14:54:37+00:00
sarahh_879,"@British_Airways I'm being asked to fill out info on the Verifly app for re-entry to the UK from Canada. It's asking for a negative test result pre-flight, which are no longer part of the UK entry requirements...??",[],2021-10-30 14:47:46+00:00
FeeForouzanian,@British_Airways No you can't! I have been trying on the BA website and it doesn not accept my voucher and I have been holding on the BA phone line for 60minutes!,[],2021-10-30 14:47:45+00:00
Cootsey,@British_Airways BA I’ve been on hold for 25mins.. I still can’t get through to cancel my holiday! What do you suggest doing as the is ridiculous?,[],2021-10-30 14:44:18+00:00
dimitrivarsamis,"@British_Airways thank for getting me back to London safely, however here's what good doesn't look like: flight #BA0631 left the ground in Athens almost 2h delayed, no power sockets working (so had to stop working on my laptop after an hour), no entertainment as plane so old,cont","[{'text': 'BA0631', 'indices': [112, 119]}]",2021-10-30 14:43:56+00:00
dandooooneh,@British_Airways please answer my dm I'm so tired of trying to contact you,[],2021-10-30 14:33:04+00:00
MahendraPudi,"@British_Airways  planning to travel from Hyderabad(INDIA) to Phoenix (USA)  via UK, what are the visa requirements . I am planning to travel mid November 2021 and I have visa Till Dec 10th 2021. Pls advice",[],2021-10-30 14:31:51+00:00
Stuart95060975,@British_Airways @PompeyGoat Having very similar and frustrating experience. Have been on phone over 4 hrs and keep cutting off at hour trying to book Lloyds voucher tickets. I'm assuming expiry date will be extended,[],2021-10-30 14:27:29+00:00
2saisha2,@British_Airways If you are advertising in india maybe give us better air crafts. Such old air crafts,[],2021-10-30 14:21:57+00:00
Charlotte_97xx,"@British_Airways Hi there, I'd be grateful of an answer to the DM I sent you, my flight is next Sunday so I really do need an answer! Thanks.",[],2021-10-30 14:20:42+00:00
lukeyt17,"@British_Airways after waiting twice in a 35 long chat queue, to be given the same phone number and options choices that every time I do call it, cuts me off, I still cannot speak to someone. Why is your service so bad?!",[],2021-10-30 14:20:05+00:00
abayudb,"@British_Airways halo, i still have some Avios points, can you help me to check when it will expired ? thanks",[],2021-10-30 14:13:55+00:00
ezmedia,@British_Airways  Cockroach on New York to London flight. BA say they will look into it.  I believe the cockroach has done that.,[],2021-10-30 14:12:59+00:00
iamfaahaad,@British_Airways I have sent my details on 22/10 but nobody bothered to get in touch with me. Is that the way BRITISH AIRWAYS work? Absolutely joke,[],2021-10-30 14:12:26+00:00
jjlayfield,@British_Airways 12 calls to no reply. Finally get put on hold form45 minutes to be hung up on. Online service team who dont listen. What does it take to get some service!?,[],2021-10-30 14:10:44+00:00
niathandapani,@British_Airways An indian government requirement or UK government? Other flights coming into India are not requiring passengers to wear a visor.,[],2021-10-30 14:06:35+00:00
EllaKMc,@British_Airways hi it says your flight BA 2871 from Funchal to Heathrow is being re-routed on Monday. Can you confirm what this means?,[],2021-10-30 14:00:08+00:00
sengupta_piya,@British_Airways - need some help changing a flight. Need to change a prem economy booking and want to see costs of economy. Website doesn’t allow - can someone help?,[],2021-10-30 13:59:04+00:00
MichJordan12,@British_Airways is there an issue with your advanced passenger information? I have filled everything in and showing complete yet still says information missing. Please help,[],2021-10-30 13:58:52+00:00
alibeck42,@British_Airways Spent an *hour* on hold &amp; finally w/ an agent solving *none* of my problems. Of course you’re “experiencing high call volumes” b/c you  refuse to convert all vouchers to e-vouchers &amp; insist ppl call to cancel/amend bookings made w/in 24 hrs! #EVouchers4All,"[{'text': 'EVouchers4All', 'indices': [267, 281]}]",2021-10-30 13:57:15+00:00
pinkcrayontrain,@British_Airways you all canceled one leg of my flight and how my trip is delayed 7 hours and my accommodations check-in is past their deadline. Please help! Not our fault and should cost extra.,[],2021-10-30 13:51:08+00:00
bobby_j246,@British_Airways it days you’re here 24/7 yet no response to yesterdays tweet?,[],2021-10-30 13:49:31+00:00
JLowe36333248,"@British_Airways you have locked my Exec Club account due to an error at your end. You emailed 2m ago to say you'd be in touch. I've called numerous times inc today, the call centre can't access my account! Please provide an email for your CEO.",[],2021-10-30 13:42:46+00:00
paolinab,@British_Airways Click,[],2021-10-30 13:37:48+00:00
WhoDoneIt27,"@British_Airways very  disappointed that  we missed our connection by less than 10 minutes at LHR because  the flight attendants did not allow connecting passengers to exit the aircraft first, and that the service desk only offered 2x £8 voucher for a 4 hour delay. Frustrating.😢",[],2021-10-30 13:34:16+00:00
